id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
15520243,17612666,11850.0,11850.0,11850.0, 36 months,21.99,452.5,E,E4,deli clerk//part time waiter,5 years,OWN,35000.0,Source Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15520243,credit_card,Credit card refinancing,107xx,NY,13.64,0.0,Aug-1994,0.0,6.0,0.0,13865.0,31.4,7.0,f,7205.18,7205.18,7692.5,7692.5,4644.82,3047.68,0.0,0.0,0.0,Oct-2015,452.5,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,13865.0,44100.0
31306534,33879714,15000.0,15000.0,15000.0, 36 months,12.99,505.34,C,C1,Supervisor,5 years,RENT,80000.0,Source Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31306534,credit_card,Credit card refinancing,287xx,NC,15.78,0.0,Mar-2009,0.0,6.0,0.0,14701.0,98.7,9.0,f,9174.37,9174.37,7678.35,7678.35,5825.63,1852.72,0.0,0.0,0.0,Dec-2015,550.0,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,77530.0,14900.0
38048305,40811026,5600.0,5600.0,5600.0, 36 months,15.59,195.75,D,D1,Customer Service,9 years,RENT,55000.0,Not Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38048305,debt_consolidation,Debt consolidation,925xx,CA,14.47,1.0,Dec-1998,1.0,2.0,0.0,6264.0,89.5,16.0,f,4155.63,4155.63,2143.55,2143.55,1444.37,699.18,0.0,0.0,0.0,Dec-2015,195.75,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,31121.0,7000.0
6705485,8307751,6000.0,6000.0,6000.0, 36 months,18.85,219.49,D,D3,Toyota of Hollywood,10+ years,RENT,61800.0,Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6705485,vacation,An overdue vacation,914xx,CA,20.83,0.0,Jan-1999,1.0,4.0,0.0,26441.0,91.5,16.0,f,0.0,0.0,3055.19,3055.19,1490.71,923.02,0.0,641.46,6.4146,Jul-2014,219.49,Dec-2014,0.0,INDIVIDUAL,0.0,0.0,48691.0,28900.0
3151333,3863911,28000.0,28000.0,28000.0, 60 months,17.77,707.52,D,D1,Az Estate Liquidators,6 years,MORTGAGE,189000.0,Verified,Feb-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3151333,debt_consolidation,Debt consolidation,851xx,AZ,11.64,1.0,Dec-1994,1.0,18.0,0.0,91939.0,48.3,34.0,w,0.0,0.0,12582.65,12582.65,4159.79,5037.97,0.0,3384.89,33.8489,Apr-2014,1415.04,Aug-2014,0.0,INDIVIDUAL,0.0,0.0,319712.0,216800.0
48705536,51954314,6000.0,6000.0,6000.0, 36 months,13.33,203.12,C,C3,Senior Implementation Specialist,7 years,MORTGAGE,82000.0,Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48705536,debt_consolidation,Debt consolidation,631xx,MO,11.21,0.0,Mar-2003,2.0,14.0,2.0,4602.0,15.0,32.0,w,5217.0,5217.0,1229.32,1229.32,783.0,446.32,0.0,0.0,0.0,Jan-2016,203.12,Jan-2016,0.0,INDIVIDUAL,0.0,642.0,157511.0,30600.0
44623945,47691692,18550.0,18550.0,18550.0, 60 months,17.86,469.64,D,D5,District manager ,2 years,RENT,80000.0,Source Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44623945,debt_consolidation,Debt consolidation,914xx,CA,21.38,0.0,Feb-1992,0.0,13.0,0.0,29230.0,72.4,30.0,w,17133.11,17133.11,3367.08,3367.08,1416.89,1950.19,0.0,0.0,0.0,Dec-2015,469.64,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,52490.0,40400.0
2175779,2548706,4000.0,4000.0,4000.0, 36 months,15.31,139.27,C,C2,Jeppesen,< 1 year,RENT,38000.0,Not Verified,Nov-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2175779,credit_card,Consolidate,801xx,CO,19.27,0.0,Apr-2000,1.0,11.0,0.0,920.0,31.7,41.0,f,0.0,0.0,4281.85,4281.85,3179.53,956.84,0.0,145.48,26.1864,Jul-2015,12.0,Jul-2015,0.0,INDIVIDUAL,0.0,577.0,37234.0,2900.0
42071254,45027973,22600.0,22600.0,22550.0, 60 months,18.25,576.97,E,E1,Personnel and Communications Liaison,2 years,RENT,53952.0,Source Verified,Mar-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42071254,debt_consolidation,Debt consolidation,802xx,CO,23.8,0.0,Nov-1987,1.0,11.0,1.0,3482.0,38.3,50.0,f,20635.38,20589.73,4569.93,4559.82,1964.62,2605.31,0.0,0.0,0.0,Dec-2015,1153.94,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,114688.0,9100.0
13226479,15268728,24000.0,24000.0,24000.0, 36 months,7.62,747.88,A,A3,Police Sergeant,10+ years,RENT,98000.0,Not Verified,Apr-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13226479,debt_consolidation,Debt consolidation,937xx,CA,16.62,0.0,Apr-1995,2.0,14.0,0.0,13877.0,17.5,39.0,f,0.0,0.0,11744.56,11744.56,7400.68,1573.88,0.0,2770.0,498.6,Apr-2015,747.88,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,35642.0,79100.0
37041310,39804058,16000.0,16000.0,16000.0, 36 months,11.99,531.36,B,B5,Business intelligence architect,5 years,RENT,149000.0,Verified,Dec-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37041310,debt_consolidation,Debt consolidation,080xx,NJ,8.0,0.0,Sep-2006,2.0,11.0,0.0,8825.0,33.3,18.0,f,12803.22,12803.22,4784.86,4784.86,3196.78,1561.51,26.57,0.0,0.0,Nov-2015,1076.0,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,32677.0,26500.0
44926642,47984419,35000.0,35000.0,35000.0, 60 months,23.99,1006.68,F,F2,Operations Manager ,2 years,OWN,109200.0,Verified,Apr-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44926642,major_purchase,Major purchase,234xx,VA,4.3,0.0,Jul-2003,0.0,6.0,0.0,1105.0,16.0,18.0,w,0.0,0.0,3090.0,3090.0,939.44,2150.56,0.0,0.0,0.0,Jul-2015,1006.68,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,13198.0,6900.0
24604980,27037982,18000.0,18000.0,18000.0, 36 months,11.67,595.03,B,B4,owner,2 years,MORTGAGE,127000.0,Not Verified,Aug-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24604980,debt_consolidation,Debt consolidation,891xx,NV,12.49,0.0,Oct-1998,0.0,13.0,0.0,35903.0,83.7,33.0,w,0.0,0.0,1785.09,1785.09,1272.23,512.86,0.0,0.0,0.0,Nov-2014,595.03,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,138147.0,42900.0
59532421,63466185,14775.0,14775.0,14700.0, 60 months,17.86,374.07,D,D5,Sales Associate ,7 years,MORTGAGE,43000.0,Source Verified,Sep-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59532421,debt_consolidation,Debt consolidation,362xx,AL,30.42,0.0,Mar-1997,0.0,17.0,0.0,10179.0,66.1,49.0,f,14305.58,14232.96,1107.55,1101.93,469.42,638.13,0.0,0.0,0.0,Dec-2015,374.07,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,217968.0,15400.0
44076456,47093212,4200.0,4200.0,4200.0, 36 months,13.33,142.19,C,C3,Secretary,10+ years,OWN,53352.0,Not Verified,Apr-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44076456,home_improvement,Home improvement,856xx,AZ,36.21,2.0,Jul-1995,0.0,13.0,0.0,5080.0,44.6,38.0,w,3611.26,3611.26,850.03,850.03,588.74,261.29,0.0,0.0,0.0,Oct-2015,142.19,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,63529.0,11400.0
6567489,8119532,21250.0,21250.0,21250.0, 60 months,15.22,508.0,C,C3,Key Safety System,10+ years,MORTGAGE,47777.6,Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6567489,debt_consolidation,Dept consolidation,338xx,FL,23.79,0.0,Nov-1991,2.0,12.0,0.0,28339.0,71.7,30.0,f,0.0,0.0,11170.72,11170.72,6005.5,5165.22,0.0,0.0,0.0,Jun-2015,508.0,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,37855.0,39500.0
12518241,14530358,25000.0,25000.0,25000.0, 36 months,14.16,856.39,C,C2,Tax Accountant,4 years,RENT,82996.0,Verified,Mar-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12518241,debt_consolidation,Debt consolidation,940xx,CA,30.51,0.0,Jun-1998,0.0,23.0,0.0,39579.0,78.4,47.0,f,0.0,0.0,2569.17,2569.17,1704.12,865.05,0.0,0.0,0.0,Jun-2014,856.39,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,201287.0,50500.0
14628697,16691031,35000.0,35000.0,35000.0, 60 months,18.25,893.54,D,D3,"VP, Director of HR & FSO",9 years,OWN,115000.0,Verified,Apr-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14628697,debt_consolidation,Debt consolidation,240xx,VA,24.55,1.0,Jul-1994,0.0,15.0,0.0,30018.0,64.4,36.0,w,0.0,0.0,13403.1,13403.1,6035.4,7367.7,0.0,0.0,0.0,Jul-2015,893.54,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,309147.0,46600.0
45714351,48822076,15000.0,15000.0,15000.0, 36 months,12.29,500.3,C,C1,Registered Nurse,8 years,MORTGAGE,70000.0,Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45714351,debt_consolidation,Debt consolidation,335xx,FL,12.46,0.0,Feb-1997,0.0,10.0,0.0,10757.0,53.8,19.0,f,12497.44,12497.44,3513.23,3513.23,2502.56,1010.67,0.0,0.0,0.0,Dec-2015,500.3,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,27881.0,20000.0
7094719,8756870,4700.0,4700.0,4700.0, 36 months,15.88,164.96,C,C4,darling int,6 years,RENT,49000.0,Not Verified,Sep-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7094719,major_purchase,wedding fund,902xx,CA,27.65,0.0,Apr-2008,0.0,7.0,0.0,4083.0,64.8,12.0,f,0.0,0.0,3554.24,3554.24,2203.35,930.74,0.0,420.15,75.627,Apr-2015,164.96,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,37797.0,6300.0
4224775,5396945,20000.0,20000.0,20000.0, 60 months,23.76,572.58,F,F4,LTI Low Temp Industrial,10+ years,MORTGAGE,45000.0,Verified,Apr-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4224775,home_improvement,Paid,302xx,GA,26.48,2.0,Apr-1996,2.0,11.0,0.0,41631.0,42.8,39.0,f,0.0,0.0,1144.49,1144.49,0.0,1144.49,0.0,0.0,0.0,Jul-2013,1145.16,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,88045.0,43200.0
51897210,55326939,18000.0,18000.0,18000.0, 60 months,16.55,443.01,D,D2,Sales Agent,10+ years,RENT,65000.0,Verified,Jun-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51897210,debt_consolidation,Debt consolidation,923xx,CA,34.96,0.0,Oct-1998,3.0,11.0,0.0,15246.0,68.1,15.0,f,16790.4,16790.4,2624.96,2624.96,1209.6,1415.36,0.0,0.0,0.0,Dec-2015,443.01,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,63539.0,22400.0
5455875,6808081,15050.0,15050.0,15050.0, 36 months,17.27,538.6,C,C5,The Buffalo Club,10+ years,RENT,42000.0,Not Verified,Jun-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5455875,credit_card,Credit Consolidation,142xx,NY,26.0,0.0,Jan-2000,0.0,15.0,0.0,20937.0,84.8,22.0,w,0.0,0.0,10430.22,10430.22,6148.09,3001.79,0.0,1280.34,230.461199997,Nov-2014,538.6,Apr-2015,0.0,INDIVIDUAL,0.0,0.0,20937.0,24700.0
14610231,16672528,28800.0,28800.0,28800.0, 60 months,18.92,745.83,D,D4,Construction & Engineering Manager,< 1 year,RENT,80000.0,Not Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14610231,debt_consolidation,Debt consolidation,786xx,TX,21.71,0.0,Nov-2005,0.0,12.0,0.0,21653.0,76.5,21.0,w,0.0,0.0,9075.49,9075.49,2141.43,3079.38,0.0,3854.68,693.8424,Dec-2014,745.83,May-2015,0.0,INDIVIDUAL,0.0,0.0,89695.0,28300.0
27099933,29602961,27900.0,27900.0,27900.0, 36 months,14.49,960.21,C,C4,Well site supervisor,4 years,MORTGAGE,285000.0,Source Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27099933,credit_card,Credit card refinancing,790xx,TX,6.38,3.0,Jul-2001,2.0,14.0,0.0,1311.0,8.5,32.0,w,0.0,0.0,9602.1,9602.1,6583.01,3019.09,0.0,0.0,0.0,Aug-2015,960.21,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,70481.0,15500.0
11774789,13766942,17600.0,17600.0,17600.0, 36 months,14.16,602.9,C,C2,Supervisor,5 years,RENT,40000.0,Verified,Feb-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11774789,credit_card,Credit card refinancing,981xx,WA,21.57,0.0,Jan-2000,0.0,15.0,0.0,29053.0,65.6,33.0,w,9725.55,9725.55,10852.2,10852.2,7874.45,2977.75,0.0,0.0,0.0,Aug-2015,602.9,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,29374.0,44300.0
65394686,69981486,25300.0,25300.0,25300.0, 36 months,12.59,847.47,C,C2,Assistant Manager,4 years,MORTGAGE,55000.0,Source Verified,Nov-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65394686,debt_consolidation,Debt consolidation,477xx,IN,12.44,0.0,Jun-2005,0.0,6.0,0.0,14291.0,42.7,10.0,w,24717.97,24717.97,812.08,812.08,582.03,230.05,0.0,0.0,0.0,Dec-2015,847.47,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,168980.0,33500.0
37760964,40523852,17500.0,17500.0,17500.0, 60 months,12.39,392.74,C,C1,Chauffer,< 1 year,RENT,57600.0,Source Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37760964,debt_consolidation,Debt consolidation,100xx,NY,8.37,0.0,Nov-1989,0.0,7.0,0.0,11189.0,85.4,7.0,f,15043.2,15043.2,4296.05,4296.05,2456.8,1839.25,0.0,0.0,0.0,Dec-2015,392.74,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,15150.0,13100.0
51085227,54484941,14000.0,14000.0,14000.0, 60 months,21.99,386.59,F,F1,Accountant,1 year,OWN,42000.0,Source Verified,Jun-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51085227,debt_consolidation,Debt consolidation,328xx,FL,19.29,0.0,Jul-1990,0.0,13.0,1.0,5880.0,61.2,22.0,w,13183.13,13183.13,2285.33,2285.33,816.87,1468.46,0.0,0.0,0.0,Dec-2015,386.59,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,27090.0,9600.0
1522500,1786529,6000.0,6000.0,6000.0, 36 months,15.8,210.36,C,C3,General Dynamics,2 years,RENT,145000.0,Not Verified,Sep-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1522500,moving,moving,950xx,CA,7.67,0.0,Nov-2000,1.0,10.0,0.0,13266.0,57.2,16.0,f,0.0,0.0,4410.59,4410.59,3149.09,1261.5,0.0,0.0,0.0,Jun-2014,210.36,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,28793.0,23200.0
14008450,16060851,8000.0,8000.0,8000.0, 36 months,24.5,315.97,F,F3,Packer & picker,3 years,MORTGAGE,23800.0,Verified,Apr-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14008450,home_improvement,Home improvement,494xx,MI,9.23,0.0,Dec-1989,2.0,6.0,0.0,6503.0,82.3,11.0,f,0.0,0.0,1579.85,1579.85,794.99,784.86,0.0,0.0,0.0,Sep-2014,315.97,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,103071.0,7900.0
11638624,13610812,35000.0,35000.0,35000.0, 36 months,13.98,1195.88,C,C1,CEO,10+ years,MORTGAGE,400000.0,Source Verified,Feb-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11638624,credit_card,Credit card refinancing,301xx,GA,26.35,0.0,Apr-1987,0.0,11.0,0.0,654134.0,87.7,31.0,f,17364.67,17364.67,24019.96,24019.96,17635.33,6384.63,0.0,0.0,0.0,Nov-2015,1195.88,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,1290564.0,669100.0
8986805,10768818,24000.0,24000.0,24000.0, 60 months,17.76,606.32,D,D1,Manager,10+ years,OWN,60000.0,Source Verified,Nov-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8986805,credit_card,Credit Refinance,430xx,OH,15.74,0.0,Jun-2003,0.0,9.0,0.0,24029.0,87.7,18.0,f,0.0,0.0,12126.07,12126.07,5795.25,6330.82,0.0,0.0,0.0,Aug-2015,606.32,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,115591.0,27400.0
27501275,30004413,6275.0,6275.0,6275.0, 36 months,13.98,214.41,C,C3,route sales,5 years,RENT,53000.0,Source Verified,Sep-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27501275,debt_consolidation,Debt consolidation,352xx,AL,30.04,0.0,May-2004,0.0,16.0,0.0,13496.0,75.0,20.0,f,0.0,0.0,2358.51,2358.51,1648.15,710.36,0.0,0.0,0.0,Aug-2015,214.41,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,43587.0,18000.0
51006753,54396523,12000.0,12000.0,12000.0, 36 months,11.53,395.89,B,B5,Project Manager,10+ years,RENT,88000.0,Not Verified,Jun-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51006753,debt_consolidation,Debt consolidation,900xx,CA,17.87,0.0,Jan-1999,0.0,18.0,0.0,16600.0,53.9,28.0,f,10275.5,10275.5,2367.65,2367.65,1724.5,643.15,0.0,0.0,0.0,Dec-2015,395.89,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,100088.0,30800.0
10775040,5327782,35000.0,35000.0,35000.0, 36 months,13.98,1195.88,C,C1,Consultant,< 1 year,RENT,93000.0,Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10775040,debt_consolidation,Debt consolidation,921xx,CA,17.91,0.0,Aug-2005,0.0,19.0,0.0,35953.0,45.9,34.0,f,0.0,0.0,22846.64,22846.64,17534.34,5312.3,0.0,0.0,0.0,Jul-2015,62.36,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,157988.0,78300.0
34863822,37547125,19000.0,19000.0,19000.0, 60 months,11.99,422.55,B,B5,Unit chief,10+ years,MORTGAGE,136843.0,Not Verified,Nov-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34863822,debt_consolidation,Debt consolidation,265xx,WV,11.54,0.0,Mar-1997,0.0,11.0,0.0,15606.0,75.4,38.0,w,15786.62,15786.62,5467.84,5467.84,3213.38,2254.46,0.0,0.0,0.0,Dec-2015,422.55,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,275340.0,20700.0
36211188,38922569,19550.0,19550.0,19550.0, 60 months,18.54,502.21,E,E1,floor hand,3 years,MORTGAGE,68000.0,Not Verified,Dec-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=36211188,debt_consolidation,Debt consolidation,714xx,LA,34.54,1.0,Jun-2004,0.0,11.0,1.0,6485.0,24.5,23.0,w,0.0,0.0,964.15,964.15,403.42,560.73,0.0,0.0,0.0,Feb-2015,502.21,Jan-2015,0.0,INDIVIDUAL,0.0,0.0,91849.0,26500.0
3359908,4173835,16000.0,16000.0,15925.0, 60 months,22.95,450.59,F,F1,ross inc,1 year,MORTGAGE,66000.0,Verified,Feb-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3359908,debt_consolidation,Debt consolidation,760xx,TX,31.89,0.0,Sep-2004,1.0,15.0,0.0,16509.0,93.8,43.0,f,0.0,0.0,12566.16,12507.23,4124.3,6227.51,0.0,2214.35,398.583,Jan-2015,450.59,Jun-2015,0.0,INDIVIDUAL,0.0,0.0,227175.0,17600.0
4376249,5608503,7500.0,7500.0,7500.0, 36 months,18.49,273.0,D,D2,Hubbards Auto Center,< 1 year,MORTGAGE,25000.0,Source Verified,Apr-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4376249,debt_consolidation,Debt consolidation,492xx,MI,12.62,0.0,Apr-2004,0.0,6.0,0.0,7654.0,66.0,9.0,w,0.0,0.0,2730.0,2730.0,1688.15,1041.85,0.0,0.0,0.0,Mar-2014,273.0,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,7654.0,11600.0
30826222,33379443,30000.0,30000.0,30000.0, 60 months,24.5,871.77,F,F3,Equipment Operator,1 year,RENT,98000.0,Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30826222,debt_consolidation,Debt consolidation,840xx,UT,15.11,3.0,Jun-2005,2.0,7.0,1.0,11918.0,69.7,20.0,w,25860.23,25860.23,12166.7,12166.7,4139.77,7983.34,43.59,0.0,0.0,Jan-2016,871.77,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,38582.0,17100.0
39602042,42425903,7400.0,7400.0,7400.0, 36 months,15.99,260.13,D,D2,OFFICE ASSISTANT,3 years,RENT,35000.0,Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39602042,debt_consolidation,Debt consolidation,123xx,NY,33.13,0.0,Sep-1983,1.0,16.0,1.0,12265.0,55.5,44.0,f,6223.12,6223.12,1819.12,1819.12,1176.88,642.24,0.0,0.0,0.0,Sep-2015,271.49,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,22867.0,22100.0
6287856,7819424,10000.0,10000.0,10000.0, 36 months,18.25,362.78,D,D2,Hampton Beach Club,6 years,RENT,62000.0,Not Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6287856,credit_card,Good Credit,333xx,FL,11.21,0.0,Nov-2003,2.0,12.0,0.0,16951.0,66.7,19.0,f,0.0,0.0,5725.46,5725.46,3002.97,1712.33,0.0,1010.16,10.1016,Sep-2014,362.78,Feb-2015,0.0,INDIVIDUAL,0.0,0.0,16951.0,25000.0
39569377,42393099,3600.0,3600.0,3600.0, 36 months,11.99,119.56,B,B5,investor,10+ years,OWN,11000.0,Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39569377,credit_card,Credit card refinancing,920xx,CA,24.24,1.0,Aug-2004,0.0,13.0,0.0,7078.0,41.6,29.0,f,0.0,0.0,949.24,949.24,253.28,99.4,0.0,596.56,107.3808,Apr-2015,119.56,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,37244.0,17000.0
24044722,26417476,17025.0,17025.0,17025.0, 36 months,24.08,668.66,F,F2,Bilingual Pre-K Teacher,3 years,MORTGAGE,56892.0,Verified,Aug-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24044722,debt_consolidation,Debt consolidation,774xx,TX,25.86,0.0,Jun-1994,2.0,14.0,0.0,12428.0,36.1,20.0,f,0.0,0.0,6686.6,6686.6,3581.92,3104.68,0.0,0.0,0.0,Jul-2015,668.66,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,28436.0,34400.0
27502159,30005332,8000.0,8000.0,8000.0, 36 months,13.98,273.35,C,C3,waitress,8 years,RENT,35000.0,Source Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27502159,debt_consolidation,Debt consolidation,019xx,MA,16.06,1.0,Jun-2000,1.0,11.0,1.0,4182.0,45.5,23.0,f,5487.15,5487.15,3564.6,3564.6,2512.85,1051.75,0.0,0.0,0.0,Nov-2015,284.4,Jan-2016,1.0,INDIVIDUAL,0.0,0.0,9323.0,9200.0
11395081,13317247,2125.0,2125.0,2125.0, 36 months,16.24,74.97,C,C5,Director of Operations,5 years,MORTGAGE,65000.0,Not Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11395081,moving,Moving and relocation,906xx,CA,7.18,0.0,Aug-2004,2.0,20.0,0.0,275.0,11.0,32.0,f,0.0,0.0,599.76,599.76,387.69,212.07,0.0,0.0,0.0,Oct-2014,74.97,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,180443.0,2500.0
35743963,38439454,10000.0,10000.0,10000.0, 60 months,20.99,270.48,E,E4,Professional,< 1 year,RENT,65000.0,Source Verified,Nov-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35743963,debt_consolidation,Debt consolidation,860xx,AZ,26.02,0.0,Nov-2005,0.0,14.0,0.0,15888.0,51.8,22.0,w,0.0,0.0,1334.91,1334.91,494.83,840.08,0.0,0.0,0.0,Apr-2015,270.48,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,41119.0,30700.0
40412502,43277304,12325.0,12325.0,12325.0, 60 months,25.8,367.56,G,G1,Supervisor,6 years,MORTGAGE,58000.0,Source Verified,Feb-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40412502,debt_consolidation,Debt consolidation,731xx,OK,21.73,0.0,Feb-2003,2.0,20.0,0.0,4003.0,28.0,32.0,f,11558.99,11558.99,2637.59,2637.59,766.01,1853.2,18.38,0.0,0.0,Nov-2015,100.0,Jan-2016,0.0,INDIVIDUAL,0.0,2354.0,293280.0,14300.0
5947417,7419872,4950.0,4950.0,4950.0, 36 months,14.33,169.98,C,C2,Best Buy,6 years,MORTGAGE,21000.0,Verified,Jul-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5947417,debt_consolidation,Debt consolidation,480xx,MI,29.09,0.0,Jan-2008,2.0,10.0,0.0,6831.0,43.5,13.0,w,0.0,0.0,1219.88,1219.88,836.68,383.2,0.0,0.0,0.0,Feb-2014,169.98,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,59099.0,15700.0
20449560,22712251,19300.0,19300.0,19300.0, 36 months,16.29,681.3,D,D2,Operations Manager,3 years,RENT,46000.0,Source Verified,Jul-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20449560,credit_card,Credit card refinancing,984xx,WA,17.06,0.0,Oct-2005,0.0,10.0,0.0,18191.0,84.2,12.0,w,11342.62,11342.62,11672.18,11672.18,7957.38,3714.8,0.0,0.0,0.0,Dec-2015,681.3,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,33546.0,21600.0
